DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
spice-pubchem	50	C1C(SCC(S1)(C(=O)O)O)(C(=O)O)O	C1C(SCC(S1)(C(=O)O)O)(C(=O)O)O
spice-pubchem	40	CC(C)(C)S(=O)(=O)c1ccc2c(c1)c(ccn2)NC3=NNC=C3	CC(C)(C)S(=O)(=O)c1ccc2c(c1)c(ccn2)NC3=NNC=C3
spice-pubchem	50	C1C(O1)C=O	C1C(O1)C=O
spice-pubchem	38	CC1=NN(C(=C1)Cl)CS(=O)(=O)N2C=C(c3c2cccc3)C4=CCCNC4	CC1=NN(C(=C1)Cl)CS(=O)(=O)N2C=C(c3c2cccc3)C4=CCCNC4
spice-pubchem	45	CC1(C(c2ccc(cc2S1(=O)=O)C#Cc3cc(ccc3OCC(=O)O)Cl)OC)C	CC1(C(c2ccc(cc2S1(=O)=O)C#Cc3cc(ccc3OCC(=O)O)Cl)OC)C
spice-pubchem	50	CC#CCOC(=O)C1=CCCN(C1)C	CC#CCOC(=O)C1=CCCN(C1)C
spice-pubchem	41	CCCNC1=C(C(=O)N(N=C1)C2CC(CC(C2)(C)C)(C)C)Br	CCCNC1=C(C(=O)N(N=C1)C2CC(CC(C2)(C)C)(C)C)Br
spice-pubchem	35	CCC1=NC(=CS1)CN2CCN(C2=O)c3cccc4c3C=NN4c5ccccc5F	CCC1=NC(=CS1)CN2CCN(C2=O)c3cccc4c3C=NN4c5ccccc5F
spice-pubchem	39	Cc1cccc(c1)C(=O)NC(CCSC)C(=O)NNC(=O)C2=CC=CS2	Cc1cccc(c1)C(=O)NC(CCSC)C(=O)NNC(=O)C2=CC=CS2
spice-pubchem	50	C1CCN(C1)C(C2=NON=C2N)N=O	C1CCN(C1)C(C2=NON=C2N)N=O
spice-pubchem	36	CCN(CC)CCCC(C)Nc1ccnc2c1C=CC(C2)Cl	CCN(CC)CCCC(C)Nc1ccnc2c1C=CC(C2)Cl
spice-pubchem	41	CC(=O)OC(C)(C)[C@@H]1CC[C@]2(CO[C@]3([C@]2(C1)OC=C3)C)C	CC(=O)OC(C)(C)C1CCC2(COC3(C2(C1)OC=C3)C)C
spice-pubchem	43	CC(=C)CNC(=S)N/[NH+]=C\1/c2cc(ccc2[N-]C1=O)[N+](=O)[O-]	CC(=C)CNC(=S)N[NH+]=C1c2cc(ccc2[N-]C1=O)[N+](=O)[O-]
spice-pubchem	49	C1CCC2(CC1)CC(=O)C(C2=O)CC(CCl)Cl	C1CCC2(CC1)CC(=O)C(C2=O)CC(CCl)Cl
spice-pubchem	38	CCNC(=O)OC[C@@H]1[C@H]([C@H](C(O1)N2C=NC3=C2N=CN(C3N)O)O)O	CCNC(=O)OCC1C(C(C(O1)N2C=NC3=C2N=CN(C3N)O)O)O
spice-pubchem	30	C=C/C=C/[C@@H]1C(CCCC12CCC[C@H](N2)CCC=C=C)O	C=CC=CC1C(CCCC12CCCC(N2)CCC=C=C)O
spice-pubchem	41	CC1=NN=C(N1c2ccc(nc2)OC)c3cnc(cn3)Oc4ccccc4OC	CC1=NN=C(N1c2ccc(nc2)OC)c3cnc(cn3)Oc4ccccc4OC
spice-pubchem	50	Cc1cc(ccc1OC2=COC(=CC2=O)/C=C/C3=CSC=C3)Cl	Cc1cc(ccc1OC2=COC(=CC2=O)C=CC3=CSC=C3)Cl
spice-pubchem	49	CC1COC(O1)(C)CCC2C(=CCCC2(C)C)C	CC1COC(O1)(C)CCC2C(=CCCC2(C)C)C
spice-pubchem	32	CCOc1ccc(c(c1C(F)(F)F)Cl)C(=O)NC(C)C(=O)C(=O)NC2=CC=NN2	CCOc1ccc(c(c1C(F)(F)F)Cl)C(=O)NC(C)C(=O)C(=O)NC2=CC=NN2
spice-pubchem	32	CN(C)c1ccc(cc1)/C=C\2/C(=O)N=C(S2)N3CCN(CC3)CCO	CN(C)c1ccc(cc1)C=C2C(=O)N=C(S2)N3CCN(CC3)CCO
spice-pubchem	50	CC(C)(C)N1C=CC2CC1C=C2	CC(C)(C)N1C=CC2CC1C=C2
spice-pubchem	40	CC(C)C1=C(C(=O)C2=C(C1=O)C=C[C@@H]3[C@@]2(CCCC3(C)C)C)O	CC(C)C1=C(C(=O)C2=C(C1=O)C=CC3C2(CCCC3(C)C)C)O
spice-pubchem	38	C1CCN(C1)CC=C=CCN2CCCC2=O	C1CCN(C1)CC=C=CCN2CCCC2=O
spice-pubchem	39	CN1C(=O)C2=NN(C=C2c3cc(ccc3C14CC4)c5ccc(nc5)F)COC	CN1C(=O)C2=NN(C=C2c3cc(ccc3C14CC4)c5ccc(nc5)F)COC
spice-pubchem	50	C#CC1=CC=CO1	C#CC1=CC=CO1
spice-pubchem	40	c1ccc(cc1)OC2=C3C=CC=CN3C(=O)C(=C2)C(=O)NC4=NN=NN4	c1ccc(cc1)OC2=C3C=CC=CN3C(=O)C(=C2)C(=O)NC4=NN=NN4
spice-pubchem	26	COCCN(Cc1ccccc1)P(=O)(c2ccccc2OCC(=O)O)O	COCCN(Cc1ccccc1)P(=O)(c2ccccc2OCC(=O)O)O
spice-pubchem	49	c1cc2c(cc1C(=O)NN=CC3=CC=C(O3)Br)OCCO2	c1cc2c(cc1C(=O)NN=CC3=CC=C(O3)Br)OCCO2
spice-pubchem	45	C#CC1(CCC(CC1)c2ccccc2)NC(=O)O	C#CC1(CCC(CC1)c2ccccc2)NC(=O)O
spice-pubchem	36	CC(CC(=O)NC1=C(CCCC1)C(=O)O)C2=CSC(=N2)c3ccc(cc3Cl)O	CC(CC(=O)NC1=C(CCCC1)C(=O)O)C2=CSC(=N2)c3ccc(cc3Cl)O
spice-pubchem	34	CCCCC/N=C/1\C=CN(c2c1ccc(c2)Cl)c3cccc4c3cccc4	CCCCCN=C1C=CN(c2c1ccc(c2)Cl)c3cccc4c3cccc4
spice-pubchem	50	CC1N[C@@H](CS1)C(=O)NCCC(=O)OC	CC1NC(CS1)C(=O)NCCC(=O)OC
spice-pubchem	33	c1ccc(cc1)NC(=O)NC2C(=O)Nc3ccccc3N(C2=O)c4ccccc4	c1ccc(cc1)NC(=O)NC2C(=O)Nc3ccccc3N(C2=O)c4ccccc4
spice-pubchem	30	Cc1cc(c(cc1N2C=C(N=C2)C3CC3)C(=O)Nc4ccnc(n4)C5=NN=NC5)F	Cc1cc(c(cc1N2C=C(N=C2)C3CC3)C(=O)Nc4ccnc(n4)C5=NN=NC5)F
spice-pubchem	37	CN1C(=O)C=C(N=C1OC[C@@H]2CCN(C2)C3=CSC=C3)c4ccncc4F	CN1C(=O)C=C(N=C1OCC2CCN(C2)C3=CSC=C3)c4ccncc4F
spice-pubchem	49	CC1=C(CCC1=O)c2cccc(n2)OC	CC1=C(CCC1=O)c2cccc(n2)OC
spice-pubchem	49	c1ccc(cc1)CC2c3ccccc3CCC(=N)C2=O	c1ccc(cc1)CC2c3ccccc3CCC(=N)C2=O
spice-pubchem	32	Cc1cc2c(cc1C)N(C3=NC(=O)[N-]C(=O)C3=N2)CC(C(C(CO)O)O)O	Cc1cc2c(cc1C)N(C3=NC(=O)[N-]C(=O)C3=N2)CC(C(C(CO)O)O)O
spice-pubchem	50	c1cncc2c1c3=CSC=c3nc2	c1cncc2c1c3=CSC=c3nc2
spice-pubchem	46	CC(C)CN1CCC2=C(C1c3ccc(cc3)C(F)(F)F)C=CS2	CC(C)CN1CCC2=C(C1c3ccc(cc3)C(F)(F)F)C=CS2
spice-pubchem	43	c1cnc(nc1)C2=C(c3ccncc3O2)Nc4cc(cc5c4C=NN5)Cl	c1cnc(nc1)C2=C(c3ccncc3O2)Nc4cc(cc5c4C=NN5)Cl
spice-pubchem	45	CC1c2cccc3c2N(CCN1C=C(C)C)C(=O)N3	CC1c2cccc3c2N(CCN1C=C(C)C)C(=O)N3
spice-pubchem	39	C[C@@H]1[C@H]([C@@H](NC(=O)N1Cc2ccccc2)c3cccc(c3)C(F)(F)F)C(=O)C	CC1C(C(NC(=O)N1Cc2ccccc2)c3cccc(c3)C(F)(F)F)C(=O)C
spice-pubchem	39	c1ccc(cc1)C2=CSC(=N2)/N=C/c3cc4ccc5c6c4c(c3)CC=C6CC=C5	c1ccc(cc1)C2=CSC(=N2)N=Cc3cc4ccc5c6c4c(c3)CC=C6CC=C5
spice-pubchem	48	CCCC1CC(OC(O1)CCC)OCC	CCCC1CC(OC(O1)CCC)OCC
spice-pubchem	50	Cc1c(nnc(n1)OC(C)C)C	Cc1c(nnc(n1)OC(C)C)C
spice-pubchem	50	CN\1C=CC=C/C1=C\2/C(=O)N(C(=S)O2)C	CN1C=CC=CC1=C2C(=O)N(C(=S)O2)C
spice-pubchem	31	CN(CC1=NSc2c1ncc(c2)NC3=NN=C4C3=CC=CN4)C5CC(C5)(F)F	CN(CC1=NSc2c1ncc(c2)NC3=NN=C4C3=CC=CN4)C5CC(C5)(F)F
spice-pubchem	44	CC(=O)OCCC1C(N(C(=S)S1)C2CCCCC2)(C)O	CC(=O)OCCC1C(N(C(=S)S1)C2CCCCC2)(C)O
spice-pubchem	50	c1ccc2c(c1)C(=C(S2)C3=NN=C(O3)SCC#N)Cl	c1ccc2c(c1)C(=C(S2)C3=NN=C(O3)SCC#N)Cl
spice-pubchem	47	c1c2c(cc3c1C4C(CO3)c5cc6c(cc5O4)OCO6)OC=C2	c1c2c(cc3c1C4C(CO3)c5cc6c(cc5O4)OCO6)OC=C2
spice-pubchem	49	CC(C)(C)C1C(=O)N(C(=NN1Cc2ccccc2)SC)N	CC(C)(C)C1C(=O)N(C(=NN1Cc2ccccc2)SC)N
spice-pubchem	45	c1ccc(cc1)CC2=NC3C(C(=O)N2)N=CN3CCC4=CC=CS4	c1ccc(cc1)CC2=NC3C(C(=O)N2)N=CN3CCC4=CC=CS4
spice-pubchem	34	CCc1c(c(nc(n1)N)N)c2ccc(c(c2)/N=N/N(C)CC3OCCO3)Cl	CCc1c(c(nc(n1)N)N)c2ccc(c(c2)N=NN(C)CC3OCCO3)Cl
spice-pubchem	35	c1cc(ncc1CC2C3CCCCC3C(=O)NN2)N4CCC4=O	c1cc(ncc1CC2C3CCCCC3C(=O)NN2)N4CCC4=O
spice-pubchem	43	c1c(c(c2c(n1)NN=C2)N3CCC4(C3)CCCCN4C(=O)CC#N)Cl	c1c(c(c2c(n1)NN=C2)N3CCC4(C3)CCCCN4C(=O)CC#N)Cl
spice-pubchem	48	c1ccc(cc1)C2CC2C(=O)N/N=C/C3CC4CCC3C4	c1ccc(cc1)C2CC2C(=O)NN=CC3CC4CCC3C4
spice-pubchem	49	c1c(cc(c2c1SC(=N2)N)Br)OC(F)(F)F	c1c(cc(c2c1SC(=N2)N)Br)OC(F)(F)F
spice-pubchem	41	COCCCNc1ccc(c(c1)C(F)(F)F)S(=O)(=O)NCC2CC2	COCCCNc1ccc(c(c1)C(F)(F)F)S(=O)(=O)NCC2CC2
spice-pubchem	38	c1cc(cc(c1)C(C2=NC=CS2)O)c3c4c(ncn3)C=C(S4)N5CCOCC5	c1cc(cc(c1)C(C2=NC=CS2)O)c3c4c(ncn3)C=C(S4)N5CCOCC5
spice-pubchem	29	COC(=O)C1CC23C=CCN4C2C5(C1(CC3O)Nc6c5cccc6)CC4	COC(=O)C1CC23C=CCN4C2C5(C1(CC3O)Nc6c5cccc6)CC4
spice-pubchem	49	Cc1ccc(cc1)CSc2ccc(nn2)C3=CC=CS3	Cc1ccc(cc1)CSc2ccc(nn2)C3=CC=CS3
spice-pubchem	50	CC(=O)NCCN/C=N/NN	CC(=O)NCCNC=NNN
spice-pubchem	50	CC(C)OP(=S)(CCl)Sc1ccc(cc1)Cl	CC(C)OP(=S)(CCl)Sc1ccc(cc1)Cl
spice-pubchem	29	CC(C)(C)C(=O)OC1=C(N(S(=O)(=O)C2=C1SC=C2)C)C(=O)Nc3ccccn3	CC(C)(C)C(=O)OC1=C(N(S(=O)(=O)C2=C1SC=C2)C)C(=O)Nc3ccccn3
spice-pubchem	50	c1(c(c(c(c(c1F)F)P(c2c(c(c(c(c2F)F)F)F)F)c3c(c(c(c(c3F)F)F)F)F)F)F)F	c1(c(c(c(c(c1F)F)P(c2c(c(c(c(c2F)F)F)F)F)c3c(c(c(c(c3F)F)F)F)F)F)F)F
spice-pubchem	38	CC1CCCC(N1C(=O)CSC2=NN=C3N2C(=NC(=C3)C)N)C	CC1CCCC(N1C(=O)CSC2=NN=C3N2C(=NC(=C3)C)N)C
spice-pubchem	43	c1cc2c3c(c1)OC45c6c(ccc(c6C(C7C4O7)O)O)OC3(O5)C=CC2O	c1cc2c3c(c1)OC45c6c(ccc(c6C(C7C4O7)O)O)OC3(O5)C=CC2O
spice-pubchem	43	CCN(C)CC1=Nc2c(c3ccc(cc3nc2N)C4=NNC=C4)N1	CCN(C)CC1=Nc2c(c3ccc(cc3nc2N)C4=NNC=C4)N1
spice-pubchem	50	c1c2c(cc3c1C=CO3)SC(=O)C=C2	c1c2c(cc3c1C=CO3)SC(=O)C=C2
spice-pubchem	50	CCOC#C	CCOC#C
spice-pubchem	50	CCCC(=O)CC(=O)NC1=CCOC1=O	CCCC(=O)CC(=O)NC1=CCOC1=O
spice-pubchem	43	Cc1ccc2c(c1)C(N(CC(=O)N2)C(=O)C3=CC=C(O3)Br)c4ccccc4	Cc1ccc2c(c1)C(N(CC(=O)N2)C(=O)C3=CC=C(O3)Br)c4ccccc4
spice-pubchem	42	CN(CC1[C@H]2[C@@H]1CN(C2)C(=O)CO)C3=C4C=CN=C4N=CN3	CN(CC1C2C1CN(C2)C(=O)CO)C3=C4C=CN=C4N=CN3
spice-pubchem	37	CC(C)(C#Cc1ccc2=NNC=c2c1)N3Cc4ccc(cc4C3)S(=O)(=O)C	CC(C)(C#Cc1ccc2=NNC=c2c1)N3Cc4ccc(cc4C3)S(=O)(=O)C
spice-pubchem	50	CN1N(P2N(N(P1N(N2C)C)C)C)C	CN1N(P2N(N(P1N(N2C)C)C)C)C
spice-pubchem	43	CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3(C2=C)O)N4C)OC	CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2=C)O)N4C)OC
spice-pubchem	39	CC1=CC(=O)OC(C1)CSC2=NC(=C(N2)c3ccccc3Cl)c4ccccc4Cl	CC1=CC(=O)OC(C1)CSC2=NC(=C(N2)c3ccccc3Cl)c4ccccc4Cl
spice-pubchem	37	c1cc2c(cc1C#CC3CC3)CCN4C2=CC(=NC4=O)OC[C@@H]5COCCO5	c1cc2c(cc1C#CC3CC3)CCN4C2=CC(=NC4=O)OCC5COCCO5
spice-pubchem	35	CCC1=C(N(C(=O)NC1=O)CC2=CCCC2)Oc3cc(cc(c3)C)C	CCC1=C(N(C(=O)NC1=O)CC2=CCCC2)Oc3cc(cc(c3)C)C
spice-pubchem	50	CCCCC(CC)CSCC(C)C#N	CCCCC(CC)CSCC(C)C#N
spice-pubchem	32	c1cc(ncc1Cl)C(CNc2ccc(c(c2F)CC(=O)NCCON=C(N)N)Cl)(F)F	c1cc(ncc1Cl)C(CNc2ccc(c(c2F)CC(=O)NCCON=C(N)N)Cl)(F)F
spice-pubchem	48	CC(=C1C(C(=O)NC1=O)C(=O)N)C	CC(=C1C(C(=O)NC1=O)C(=O)N)C
spice-pubchem	36	CC[C@@H](C1=NC=CS1)Nc2cc(nc(n2)Nc3cccc(c3)O)C	CCC(C1=NC=CS1)Nc2cc(nc(n2)Nc3cccc(c3)O)C
spice-pubchem	49	Cc1cccc2c1N(CCC2)C(=O)CSc3ccc(cn3)Br	Cc1cccc2c1N(CCC2)C(=O)CSc3ccc(cn3)Br
spice-pubchem	37	CC1(CC(=C(/C(=C(/C#N)\C2=NN=NN2)/N1)C#N)c3ccc(cc3)F)c4ccc(cc4)F	CC1(CC(=C(C(=C(C#N)C2=NN=NN2)N1)C#N)c3ccc(cc3)F)c4ccc(cc4)F
spice-pubchem	43	CCCCCCCC(C(CC#CC#CC(C=C)O)O)Cl	CCCCCCCC(C(CC#CC#CC(C=C)O)O)Cl
spice-pubchem	37	CCN(CC)CCN1c2ccc(c3c2C(=[N+]1[O-])c4ccc(cc4S3)Cl)CO	CCN(CC)CCN1c2ccc(c3c2C(=[N+]1[O-])c4ccc(cc4S3)Cl)CO
spice-pubchem	38	c1c(c(cc(c1Cl)OC2C[C@H]3C[C@H]3C2)F)C(=O)NS(=O)(=O)N4CC(C4)F	c1c(c(cc(c1Cl)OC2CC3CC3C2)F)C(=O)NS(=O)(=O)N4CC(C4)F
spice-pubchem	48	C1(=NSC(=N1)N)N	C1(=NSC(=N1)N)N
spice-pubchem	33	CC(=O)N1CCC(C1)Oc2cc3c(cc2F)CN(C3)C4=CN=NC(=O)C4C(F)(F)F	CC(=O)N1CCC(C1)Oc2cc3c(cc2F)CN(C3)C4=CN=NC(=O)C4C(F)(F)F
spice-pubchem	33	c1cc2c(cc1NCCN3CCOCC3)C(=NO2)c4cc(c(cc4O)O)Br	c1cc2c(cc1NCCN3CCOCC3)C(=NO2)c4cc(c(cc4O)O)Br
spice-pubchem	36	CN1c2ccc(cc2OCC1=O)Nc3cnc4c(n3)N(C=N4)CC5CC5	CN1c2ccc(cc2OCC1=O)Nc3cnc4c(n3)N(C=N4)CC5CC5
spice-pubchem	32	CC1=CC(=O)NC(=N1)SCC(=O)/C=C\2/C(c3ccccc3N2C)(C)C	CC1=CC(=O)NC(=N1)SCC(=O)C=C2C(c3ccccc3N2C)(C)C
spice-pubchem	39	CC(c1ccccc1)/N=N/c2c(nc3ccccc3n2)Cc4ccccc4	CC(c1ccccc1)N=Nc2c(nc3ccccc3n2)Cc4ccccc4
spice-pubchem	50	CC(C)C1=NC2=C(CCS2)C(=O)O1	CC(C)C1=NC2=C(CCS2)C(=O)O1
spice-pubchem	43	CCCCCc1cc2c(c(c1)OC)C=C(C(=O)O2)Cc3ccc(cc3)F	CCCCCc1cc2c(c(c1)OC)C=C(C(=O)O2)Cc3ccc(cc3)F
spice-pubchem	50	CCC(C)(C#C)N(CC)CC	CCC(C)(C#C)N(CC)CC
spice-pubchem	48	CCC(=O)N(c1c(c(c2ccccc2c1O)O)N=C)C(C)C	CCC(=O)N(c1c(c(c2ccccc2c1O)O)N=C)C(C)C
spice-pubchem	50	O=S(=O)(OS(=O)(=O)Cl)Cl	O=S(=O)(OS(=O)(=O)Cl)Cl
spice-pubchem	44	CCCCN1CC2=C(C1=O)N=C3C=C(NN3C2=O)C4=CC=CO4	CCCCN1CC2=C(C1=O)N=C3C=C(NN3C2=O)C4=CC=CO4
spice-pubchem	35	CC1(CC(C(N1O)(C)C)C(=O)NC(CO)C(CO)O)C	CC1(CC(C(N1O)(C)C)C(=O)NC(CO)C(CO)O)C
spice-pubchem	49	c1ccc2c(c1)C3=CN4c5ccccc5C(=O)C4=CC3=[NH+]2	c1ccc2c(c1)C3=CN4c5ccccc5C(=O)C4=CC3=[NH+]2
spice-pubchem	42	CCC(CC)SC1=Nc2cc(c(cc2N1)N3CCNCC3)C#N	CCC(CC)SC1=Nc2cc(c(cc2N1)N3CCNCC3)C#N
spice-pubchem	47	C/C(=N\OC(=O)C)/CC(C)(C)NC(=O)C=C	CC(=NOC(=O)C)CC(C)(C)NC(=O)C=C
spice-pubchem	50	CCO/N=C/C(CNC(C)C)O	CCON=CC(CNC(C)C)O
spice-pubchem	50	C1CC(=O)C(=C1O)NC(=O)/C=C/C(=O)O	C1CC(=O)C(=C1O)NC(=O)C=CC(=O)O
spice-pubchem	50	CC1=C(N=C(N1CC(C)O)[N+](=O)[O-])C(=O)C	CC1=C(N=C(N1CC(C)O)[N+](=O)[O-])C(=O)C
spice-pubchem	48	C1CSC(N1N=O)C(C(C(C(CO)O)O)O)O	C1CSC(N1N=O)C(C(C(C(CO)O)O)O)O
spice-pubchem	33	c1ccc(cc1)C(=O)C2=Cc3c4ccccc4ccc3OC2N5CCOCC5	c1ccc(cc1)C(=O)C2=Cc3c4ccccc4ccc3OC2N5CCOCC5
spice-pubchem	50	c12c(nc(nc1O)S)NN=N2	c12c(nc(nc1O)S)NN=N2
spice-pubchem	50	c1cc2cccc3c2c(c1)C(=O)S3	c1cc2cccc3c2c(c1)C(=O)S3
spice-pubchem	50	C1=CN(C(=S)C=C1C(F)(F)F)O	C1=CN(C(=S)C=C1C(F)(F)F)O
spice-pubchem	50	C/C(=C\1/CC2CC1C=C2)/OC	CC(=C1CC2CC1C=C2)OC
spice-pubchem	49	C1=C(N=C(N2C1=NC=N2)SCC(=O)NN)N	C1=C(N=C(N2C1=NC=N2)SCC(=O)NN)N
spice-pubchem	45	CCCCCCC1(c2cc(ccc2OC(O1)C(=O)OC)Cl)C	CCCCCCC1(c2cc(ccc2OC(O1)C(=O)OC)Cl)C
spice-pubchem	39	c1cc(c(cc1F)COC2=CC(=NN2CC3CCCC3)CN=[N+]=[N-])F	c1cc(c(cc1F)COC2=CC(=NN2CC3CCCC3)CN=[N+]=[N-])F
spice-pubchem	47	c1c(c(c(c2c1SC(=N2)NC(=O)COC(=O)C3=CC=C(O3)Br)F)F)F	c1c(c(c(c2c1SC(=N2)NC(=O)COC(=O)C3=CC=C(O3)Br)F)F)F
spice-pubchem	47	c1cc(c(c(c1)Cl)N/N=C(\CN2C=CN=C2)/C3=CC=C(S3)Cl)Cl	c1cc(c(c(c1)Cl)NN=C(CN2C=CN=C2)C3=CC=C(S3)Cl)Cl
spice-pubchem	37	CCC(C)Nc1ccc(cc1)N(C(C)CC)C(=O)/C=C/C	CCC(C)Nc1ccc(cc1)N(C(C)CC)C(=O)C=CC
spice-pubchem	30	CC1C(=O)NC(=O)N(C1=O)N2CCN(CC2)CC(=O)NC(C)C	CC1C(=O)NC(=O)N(C1=O)N2CCN(CC2)CC(=O)NC(C)C
spice-pubchem	39	CNCCCNC(=O)c1ccc(nc1)N2C(=C(C=N2)c3ccc(cc3)C#N)O	CNCCCNC(=O)c1ccc(nc1)N2C(=C(C=N2)c3ccc(cc3)C#N)O
spice-pubchem	50	CC1=C2C=CC=[N+]2C=CN1C	CC1=C2C=CC=[N+]2C=CN1C
spice-pubchem	40	COCCNC(=O)[C@@H]1CCCN1C(=O)[C@@H](C2CCCCC2)O	COCCNC(=O)C1CCCN1C(=O)C(C2CCCCC2)O
spice-pubchem	43	CC1=NN=C2N1N=C(C=C2)N3C[C@@H]([C@H](CC3=O)c4cc(ccc4F)F)CN	CC1=NN=C2N1N=C(C=C2)N3CC(C(CC3=O)c4cc(ccc4F)F)CN
spice-pubchem	43	CCN(CC)CC(C)(C)/C=C(\c1ccccc1)/C2=NN=NN2C	CCN(CC)CC(C)(C)C=C(c1ccccc1)C2=NN=NN2C
spice-pubchem	44	c1cc2=NSN=c2c(c1)S(=O)(=O)Nc3cc(ccc3C(=O)N4CCSC4)Cl	c1cc2=NSN=c2c(c1)S(=O)(=O)Nc3cc(ccc3C(=O)N4CCSC4)Cl
spice-pubchem	30	Cc1cc(nc(n1)/N=C/C(C#N)C(=O)c2cccc(c2)CSc3ccccc3)C	Cc1cc(nc(n1)N=CC(C#N)C(=O)c2cccc(c2)CSc3ccccc3)C
spice-pubchem	30	C/C(=C(/C(=O)Nc1ccc(cc1Br)c2ccccc2S(=O)(=O)N)\F)/c3cc(ccc3N)Br	CC(=C(C(=O)Nc1ccc(cc1Br)c2ccccc2S(=O)(=O)N)F)c3cc(ccc3N)Br
spice-pubchem	50	c1cc2c(c(c1)OCC3CCCNC3)OCC(=C2)C#N	c1cc2c(c(c1)OCC3CCCNC3)OCC(=C2)C#N
spice-pubchem	50	C(CO)NC(=O)C1=NSN=C1NCCCl	C(CO)NC(=O)C1=NSN=C1NCCCl
spice-pubchem	50	c1ccc2c(c1)c3c4c5c2SSc5c6ccccc6c4SS3	c1ccc2c(c1)c3c4c5c2SSc5c6ccccc6c4SS3
spice-pubchem	50	CCCC(CCC)C(=O)OCCN(CC)CC	CCCC(CCC)C(=O)OCCN(CC)CC
spice-pubchem	50	COC1=Nc2ccccc2S(=O)(=O)C=C1	COC1=Nc2ccccc2S(=O)(=O)C=C1
spice-pubchem	39	CC1=Nc2cc(ccc2N1C3=CC=C(S3)C(=O)NC4CC4)c5ccccc5	CC1=Nc2cc(ccc2N1C3=CC=C(S3)C(=O)NC4CC4)c5ccccc5
spice-pubchem	40	C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)N(CO)CO	C1C(C(C(C(C1(CO)O)O)O)O)N(CO)CO
spice-pubchem	50	CC(=C1N(c2ccccc2O1)C)C	CC(=C1N(c2ccccc2O1)C)C
spice-pubchem	50	c1ccc/2c(c1)CCc3ccccc3/[N+](=N2)/[O-]	c1ccc2c(c1)CCc3ccccc3[N+](=N2)[O-]
spice-pubchem	50	CC1=CC(NC(=N1)SCC(=O)O)(C)C	CC1=CC(NC(=N1)SCC(=O)O)(C)C
spice-pubchem	46	CC1(CC=CC=C1N(C(=O)N)C(=O)NC)Cl	CC1(CC=CC=C1N(C(=O)N)C(=O)NC)Cl
spice-pubchem	28	CC(=O)SCC(=O)c1ccc(nc1)NS(=O)(=O)c2ccc3c(c2)OCCN3C	CC(=O)SCC(=O)c1ccc(nc1)NS(=O)(=O)c2ccc3c(c2)OCCN3C
spice-pubchem	39	CC(C)COc1c(cc(cn1)c2cncc3c2cc4c(c3)C(=NO4)NS(=O)(=O)C)Cl	CC(C)COc1c(cc(cn1)c2cncc3c2cc4c(c3)C(=NO4)NS(=O)(=O)C)Cl
spice-pubchem	43	CC1(c2ccccc2[P+](c3c1cccc3)(C)c4ccccc4)O	CC1(c2ccccc2[P+](c3c1cccc3)(C)c4ccccc4)O
spice-pubchem	50	Cc1c(c2c(c(c1O)C)SC(O2)CCCO)C	Cc1c(c2c(c(c1O)C)SC(O2)CCCO)C
spice-pubchem	42	CC1(C(O1)CCCCCCCCCCC(=O)OO)[N+]#[C-]	CC1(C(O1)CCCCCCCCCCC(=O)OO)[N+]#[C-]
spice-pubchem	37	CN1C=CC=C1C(=O)OCC(=O)N(CCC#N)c2ccccc2OC	CN1C=CC=C1C(=O)OCC(=O)N(CCC#N)c2ccccc2OC
spice-pubchem	41	Cc1c(c(ccc1c2cc3c(nc2)NC(=O)N3CCN4CC(C4)F)F)C	Cc1c(c(ccc1c2cc3c(nc2)NC(=O)N3CCN4CC(C4)F)F)C
spice-pubchem	45	c1ccc(cc1)CN2C(=O)c3c(cc(cc3S2=O)[N+](=O)[O-])NN	c1ccc(cc1)CN2C(=O)c3c(cc(cc3S2=O)[N+](=O)[O-])NN
spice-pubchem	36	c1c2cc(cc(c2c(cc1S(=O)(=O)[O-])NC(=O)CCCC(=O)O)O)S(=O)(=O)[O-]	c1c2cc(cc(c2c(cc1S(=O)(=O)[O-])NC(=O)CCCC(=O)O)O)S(=O)(=O)[O-]
spice-pubchem	34	c1cc(ncc1Br)N2CCN(CC2)C(=O)CCNS(=O)(=O)c3ccc(c4=NON=c34)F	c1cc(ncc1Br)N2CCN(CC2)C(=O)CCNS(=O)(=O)c3ccc(c4=NON=c34)F
spice-pubchem	36	CC1(CC2=C(C(C3=C(N2)NN=C3C(F)(F)F)c4cc(ccc4OC(F)(F)F)F)C(=O)C1)C	CC1(CC2=C(C(C3=C(N2)NN=C3C(F)(F)F)c4cc(ccc4OC(F)(F)F)F)C(=O)C1)C
spice-pubchem	40	CC1(C(=O)N(CCN1)CC(=O)NC(c2ccccn2)C(F)(F)F)C	CC1(C(=O)N(CCN1)CC(=O)NC(c2ccccn2)C(F)(F)F)C
spice-pubchem	46	CCOC(=O)C1C(CC(=O)CC1=O)CC(C)SCC	CCOC(=O)C1C(CC(=O)CC1=O)CC(C)SCC
